item_id,time_period,category,silhouette,neckline,sleeve_type,hemline,primary_color,secondary_color,pattern,fabric,sustainability_label,price_segment,year,quarter,search_volume,social_mentions,runway_appearances,celebrity_wears,influencer_posts,retail_availability,price_index,units_sold,return_rate,avg_rating,review_count,trend_score,trending_next_quarter
FSH114973,2021-Q1,Tops,Fitted,High-Neck,Bell,Midi,Multi,None,Polka Dot,Cotton,Organic,Luxury,2021,Q1,445,1284,0,1,60,0.11,471.35,370,25.2,4.66,84,45.1,0
FSH114974,2015-Q4,Bottoms,Tailored,Scoop,Short,Mini,White,Orange,Solid,Polyester,Conventional,Premium,2015,Q4,1267,431,7,2,119,0.52,315.0,717,30.6,4.32,170,54.2,1
FSH114975,2017-Q3,Dresses,Oversized,Square,Sleeveless,Cropped,Grey,Blue,Solid,Satin,Conventional,Mid-Range,2017,Q3,10462,154,3,4,15,0.42,396.78,384,34.4,3.83,810,45.3,0
FSH114976,2019-Q1,Bottoms,Tailored,V-Neck,Short,Maxi,Green,Yellow,Solid,Silk,Conventional,Mid-Range,2019,Q1,4711,1314,6,1,597,0.45,496.97,221,13.9,4.27,330,46.4,0
FSH114977,2015-Q2,Accessories,Flowy,Scoop,Bell,Cropped,Black,Orange,Solid,Polyester,Organic,Budget,2015,Q2,36341,4148,4,4,90,0.22,201.25,496,21.6,4.07,23,48.7,0
FSH114978,2016-Q2,Accessories,Relaxed,Crew,Three-Quarter,Midi,Grey,Brown,Solid,Velvet,Sustainable,Premium,2016,Q2,75784,188,4,2,267,0.82,392.73,135,32.4,4.34,2,57.8,1
FSH114979,2017-Q1,Bottoms,Fitted,Off-Shoulder,Short,Mini,White,Green,Solid,Satin,Recycled,Luxury,2017,Q1,5028,532,4,1,66,0.92,172.38,541,7.0,4.56,981,40.4,0
FSH114980,2016-Q1,Bottoms,Flowy,Square,Bell,Floor-Length,Blue,Blue,Solid,Polyester,Sustainable,Mid-Range,2016,Q1,1207,1309,0,4,34,0.7,289.4,1862,17.3,3.56,6,49.5,0
FSH114981,2019-Q4,Tops,Oversized,Off-Shoulder,Sleeveless,Midi,White,Black,Solid,Leather,Conventional,Budget,2019,Q4,8628,1689,4,4,355,0.4,319.8,85,9.7,3.82,171,68.2,1
FSH114982,2022-Q1,Accessories,Fitted,Scoop,Sleeveless,Floor-Length,Red,Black,Tie-Dye,Silk,Sustainable,Premium,2022,Q1,14913,396,4,1,1067,0.25,312.8,857,2.3,3.78,76,47.8,0
FSH114983,2020-Q1,Tops,Tailored,Square,Three-Quarter,Floor-Length,Grey,Green,Solid,Silk,Conventional,Mid-Range,2020,Q1,7999,2343,1,5,293,0.64,426.85,332,25.9,3.69,815,46.6,0
FSH114984,2017-Q1,Bottoms,Oversized,Off-Shoulder,Three-Quarter,Floor-Length,Green,Multi,Solid,Cotton,Recycled,Mid-Range,2017,Q1,6662,2501,3,2,253,0.49,263.23,3853,19.9,3.92,240,54.6,1
FSH114985,2021-Q4,Dresses,Relaxed,Scoop,Cap,Mini,Brown,Green,Solid,Velvet,Organic,Mid-Range,2021,Q4,20713,98,2,0,139,0.94,486.58,4176,24.4,4.04,129,48.2,0
FSH114986,2016-Q4,Tops,Oversized,High-Neck,Sleeveless,Cropped,Grey,Multi,Striped,Leather,Recycled,Luxury,2016,Q4,512,100,3,1,131,0.34,470.35,4537,11.1,3.9,43,31.9,0
FSH114987,2022-Q3,Dresses,Flowy,Crew,Bell,Midi,Black,Navy,Tie-Dye,Silk,Sustainable,Budget,2022,Q3,9716,3111,3,2,82,0.58,415.54,355,7.7,4.2,22,52.6,1
FSH114988,2019-Q4,Outerwear,Fitted,High-Neck,Cap,Cropped,Red,Pink,Striped,Wool,Recycled,Budget,2019,Q4,3950,204,3,0,26,0.68,279.14,1248,17.4,3.73,238,46.5,0
FSH114989,2021-Q3,Bottoms,Relaxed,Off-Shoulder,Short,Cropped,Multi,Yellow,Tie-Dye,Leather,Upcycled,Budget,2021,Q3,792,40,4,3,78,0.1,236.68,1184,10.3,3.89,36,42.0,0
FSH114990,2016-Q4,Bottoms,Relaxed,Crew,Three-Quarter,Cropped,Grey,Pink,Solid,Denim,Sustainable,Mid-Range,2016,Q4,6324,508,3,1,169,0.13,311.26,930,2.2,4.59,6,44.8,0
FSH114991,2020-Q1,Tops,Flowy,V-Neck,Bell,Floor-Length,Beige,Pink,Geometric,Denim,Conventional,Budget,2020,Q1,2672,110,2,1,119,0.51,213.99,211,8.6,4.56,1,33.9,0
FSH114992,2021-Q4,Footwear,Flowy,Scoop,Long,Midi,Navy,Beige,Solid,Polyester,Organic,Budget,2021,Q4,5580,422,5,2,96,0.95,120.83,372,17.9,4.97,16,70.6,1
FSH114993,2020-Q3,Dresses,Oversized,Crew,Bell,Mini,Blue,Brown,Striped,Knit,Sustainable,Budget,2020,Q3,13404,1227,2,1,190,0.64,444.11,229,7.8,3.7,48,51.4,0
FSH114994,2016-Q2,Tops,Structured,Square,Short,Cropped,Black,Beige,Solid,Knit,Conventional,Budget,2016,Q2,652,87,2,1,97,0.63,191.38,905,6.5,3.61,106,22.3,0
FSH114995,2015-Q3,Outerwear,Relaxed,Scoop,Cap,Cropped,Purple,Beige,Solid,Silk,Organic,Mid-Range,2015,Q3,9647,2496,1,2,55,0.61,65.85,120,25.8,3.96,392,30.1,0
FSH114996,2016-Q1,Accessories,Structured,Crew,Sleeveless,Maxi,Black,Purple,Solid,Wool,Organic,Luxury,2016,Q1,5564,1608,4,1,265,0.62,250.01,412,7.5,4.66,49,50.7,0
FSH114997,2017-Q1,Tops,Tailored,Off-Shoulder,Three-Quarter,Floor-Length,Pink,Orange,Solid,Satin,Conventional,Premium,2017,Q1,21899,1368,1,0,455,0.78,436.95,853,17.6,3.71,26,12.9,0
FSH114998,2016-Q3,Bottoms,Oversized,High-Neck,Three-Quarter,Floor-Length,Grey,Multi,Solid,Linen,Recycled,Premium,2016,Q3,5485,2224,4,3,29,0.82,374.79,25613,27.8,3.78,34,48.9,0
FSH114999,2015-Q4,Bottoms,Tailored,Square,Bell,Maxi,Blue,None,Solid,Cotton,Upcycled,Mid-Range,2015,Q4,2003,23331,2,1,219,0.52,134.05,133,11.3,3.47,6,28.0,0
FSH115000,2024-Q3,Footwear,Flowy,Off-Shoulder,Short,Midi,Red,Grey,Polka Dot,Wool,Conventional,Mid-Range,2024,Q3,8998,5880,2,3,171,0.14,62.75,2763,3.9,4.5,16,29.1,0
FSH115001,2016-Q1,Dresses,Fitted,Square,Bell,Floor-Length,White,Red,Solid,Linen,Conventional,Luxury,2016,Q1,1805,1122,2,1,740,0.69,130.0,63,10.3,4.59,149,39.8,0
FSH115002,2017-Q3,Bottoms,Flowy,Square,Short,Floor-Length,Green,None,Floral,Denim,Conventional,Budget,2017,Q3,785,859,3,3,391,0.68,224.66,51,2.6,4.28,369,34.8,0
FSH115003,2018-Q3,Dresses,Fitted,V-Neck,Three-Quarter,Knee-Length,Yellow,White,Solid,Knit,Organic,Mid-Range,2018,Q3,466,1015,1,0,228,0.88,469.3,1796,30.3,3.77,71,27.7,0
FSH115004,2023-Q2,Dresses,Oversized,Square,Cap,Cropped,Black,Pink,Solid,Leather,Conventional,Budget,2023,Q2,576,41662,1,1,369,0.78,481.72,12891,22.5,5.0,7,56.0,1
FSH115005,2018-Q1,Dresses,Structured,Off-Shoulder,Sleeveless,Midi,Black,Green,Solid,Knit,Organic,Mid-Range,2018,Q1,3439,265,7,2,5143,0.47,462.01,81,16.7,4.57,35,50.1,0
FSH115006,2016-Q3,Accessories,Tailored,Crew,Three-Quarter,Mini,Beige,Navy,Abstract,Velvet,Conventional,Mid-Range,2016,Q3,5678,236,3,3,100,0.69,81.65,156,12.2,4.0,15,43.8,0
FSH115007,2024-Q4,Tops,Relaxed,V-Neck,Three-Quarter,Floor-Length,Green,Beige,Solid,Polyester,Upcycled,Budget,2024,Q4,6188,164,2,3,265,0.19,282.19,300,25.0,4.11,47,26.9,0
FSH115008,2016-Q2,Accessories,Flowy,Crew,Short,Floor-Length,Beige,Red,Animal Print,Knit,Organic,Mid-Range,2016,Q2,13887,56,0,2,46,0.23,402.42,123,6.4,4.24,18,27.0,0
FSH115009,2024-Q3,Tops,Tailored,High-Neck,Sleeveless,Midi,Blue,Yellow,Solid,Linen,Recycled,Mid-Range,2024,Q3,1122,443,3,2,83,0.79,82.01,56,32.3,5.0,45,63.9,1
FSH115010,2022-Q2,Accessories,Fitted,Square,Three-Quarter,Cropped,Pink,Orange,Geometric,Cotton,Conventional,Premium,2022,Q2,1237,1591,5,1,456,0.25,145.11,17,14.1,3.23,158,40.8,0
FSH115011,2020-Q2,Outerwear,Tailored,Scoop,Short,Mini,Navy,None,Plaid,Silk,Upcycled,Mid-Range,2020,Q2,1434,67,0,2,17,0.46,344.61,14,23.4,3.75,15,22.1,0
FSH115012,2021-Q1,Dresses,Relaxed,High-Neck,Long,Floor-Length,Grey,Black,Solid,Knit,Sustainable,Budget,2021,Q1,26331,1614,3,4,589,0.41,481.66,119,20.7,3.34,26,59.8,1
FSH115013,2021-Q4,Bottoms,Fitted,High-Neck,Three-Quarter,Maxi,Black,Blue,Abstract,Leather,Conventional,Luxury,2021,Q4,699,1053,5,1,571,0.19,224.41,490,15.1,4.48,162,28.4,0
FSH115014,2019-Q4,Tops,Tailored,Square,Long,Cropped,Black,Beige,Solid,Denim,Upcycled,Budget,2019,Q4,5058,498,7,3,110,0.71,83.55,24,11.9,4.73,51,56.9,1
FSH115015,2024-Q3,Tops,Relaxed,High-Neck,Sleeveless,Maxi,Black,Grey,Solid,Velvet,Conventional,Premium,2024,Q3,2679,200,3,3,5,0.85,334.66,186,10.9,3.21,37,49.2,0
FSH115016,2015-Q3,Bottoms,Structured,Crew,Sleeveless,Cropped,Grey,Red,Floral,Silk,Conventional,Premium,2015,Q3,1375,9945,6,6,567,0.16,89.31,165,8.9,4.32,64,67.7,1
FSH115017,2016-Q1,Bottoms,Structured,Scoop,Three-Quarter,Floor-Length,Grey,Beige,Plaid,Cotton,Conventional,Mid-Range,2016,Q1,1433,224,4,4,397,0.79,459.17,742,4.2,4.52,50,56.8,1
FSH115018,2015-Q1,Outerwear,Relaxed,Crew,Bell,Mini,Grey,None,Striped,Polyester,Organic,Mid-Range,2015,Q1,717,246,2,0,464,0.23,307.99,148,12.8,3.59,30,25.1,0
FSH115019,2018-Q3,Footwear,Structured,V-Neck,Cap,Cropped,Navy,White,Striped,Wool,Organic,Budget,2018,Q3,1097,3435,2,2,20,0.73,497.42,71,17.3,3.43,4,53.9,1
FSH115020,2021-Q2,Tops,Fitted,Square,Short,Cropped,Red,Brown,Solid,Polyester,Sustainable,Mid-Range,2021,Q2,4476,142,1,3,128,0.86,377.34,1138,34.3,4.15,239,51.8,1
FSH115021,2015-Q3,Accessories,Relaxed,Crew,Short,Midi,Navy,Multi,Abstract,Silk,Conventional,Luxury,2015,Q3,3152,226,1,2,60,0.13,275.8,100,28.3,4.6,174,16.3,0
FSH115022,2024-Q4,Accessories,Tailored,High-Neck,Cap,Knee-Length,Green,Black,Tie-Dye,Polyester,Organic,Luxury,2024,Q4,2406,419,2,0,5228,0.6,452.35,1860,13.3,4.15,220,49.5,0
FSH115023,2023-Q2,Dresses,Tailored,Off-Shoulder,Long,Midi,Grey,Black,Solid,Denim,Sustainable,Mid-Range,2023,Q2,67,971,3,2,56,0.47,394.58,49,27.7,3.37,162,52.1,1
FSH115024,2016-Q1,Dresses,Oversized,Off-Shoulder,Bell,Knee-Length,Black,None,Solid,Cotton,Recycled,Premium,2016,Q1,2177,343,3,4,102,0.87,223.16,98,12.9,3.6,12,58.3,1
FSH115025,2022-Q3,Bottoms,Fitted,Crew,Bell,Knee-Length,Pink,Blue,Floral,Wool,Conventional,Budget,2022,Q3,15747,60,3,0,22,0.76,143.59,1748,1.0,3.4,243,38.3,0
FSH115026,2018-Q1,Bottoms,Oversized,High-Neck,Sleeveless,Floor-Length,White,Multi,Solid,Wool,Recycled,Budget,2018,Q1,10170,1215,5,0,38,0.69,121.57,1735,18.5,3.91,205,39.2,0
FSH115027,2015-Q1,Tops,Flowy,High-Neck,Three-Quarter,Mini,Purple,Black,Solid,Denim,Conventional,Mid-Range,2015,Q1,13454,6597,1,1,119,0.48,293.15,2313,21.7,3.58,93,18.8,0
FSH115028,2020-Q2,Tops,Fitted,Off-Shoulder,Short,Cropped,Yellow,Multi,Animal Print,Velvet,Recycled,Premium,2020,Q2,1384,1251,4,3,443,0.95,148.31,1312,4.8,3.8,142,57.3,1
FSH115029,2018-Q3,Outerwear,Fitted,Scoop,Short,Maxi,Grey,None,Striped,Polyester,Conventional,Premium,2018,Q3,630,3098,5,2,333,0.79,185.02,337,3.2,3.45,41,52.3,1
FSH115030,2021-Q2,Outerwear,Tailored,Scoop,Three-Quarter,Cropped,Black,Purple,Solid,Silk,Conventional,Luxury,2021,Q2,1077,3274,5,1,220,0.45,306.36,831,29.6,3.58,177,36.7,0
FSH115031,2019-Q2,Dresses,Oversized,High-Neck,Three-Quarter,Knee-Length,Navy,Pink,Floral,Cotton,Sustainable,Premium,2019,Q2,1693,1676,4,4,8,0.74,62.6,228,40.0,3.46,5,70.1,1
FSH115032,2017-Q1,Accessories,Fitted,V-Neck,Short,Knee-Length,White,Navy,Tie-Dye,Wool,Conventional,Mid-Range,2017,Q1,719,1609,1,1,711,0.97,148.92,194,19.5,4.08,10,34.5,0
FSH115033,2015-Q1,Outerwear,Fitted,V-Neck,Short,Floor-Length,Grey,Pink,Floral,Knit,Conventional,Premium,2015,Q1,2116,673,7,2,474,0.23,467.41,95,22.5,4.24,46,48.3,0
FSH115034,2017-Q1,Tops,Tailored,V-Neck,Short,Mini,Black,Purple,Geometric,Satin,Conventional,Mid-Range,2017,Q1,5567,1071,1,1,1009,0.22,327.73,5764,16.9,4.26,13,32.6,0
FSH115035,2020-Q3,Outerwear,Oversized,Square,Three-Quarter,Midi,Orange,Blue,Abstract,Knit,Recycled,Mid-Range,2020,Q3,36665,268,2,2,43,0.21,360.51,3756,15.8,3.46,65,39.3,0
FSH115036,2015-Q2,Dresses,Fitted,V-Neck,Bell,Knee-Length,Green,Black,Solid,Denim,Conventional,Budget,2015,Q2,549,18549,1,2,42,0.8,423.9,568,28.9,4.11,159,22.6,0
FSH115037,2018-Q2,Bottoms,Tailored,V-Neck,Long,Knee-Length,Brown,Black,Solid,Satin,Conventional,Mid-Range,2018,Q2,71292,3667,6,2,522,0.5,254.58,463,11.3,4.75,1576,57.2,1
FSH115038,2024-Q2,Dresses,Flowy,Off-Shoulder,Short,Midi,Red,Multi,Floral,Knit,Recycled,Mid-Range,2024,Q2,1262,373,3,1,434,0.32,64.38,570,16.8,3.6,25,53.8,1
FSH115039,2024-Q4,Dresses,Fitted,High-Neck,Long,Maxi,Blue,Yellow,Striped,Satin,Upcycled,Mid-Range,2024,Q4,695,2309,3,0,139,0.28,203.2,218,26.2,3.88,46,18.8,0
FSH115040,2019-Q2,Tops,Structured,Crew,Short,Midi,Navy,Pink,Solid,Linen,Conventional,Mid-Range,2019,Q2,662,254,3,2,15,0.25,167.63,1384,2.4,3.22,7,46.0,0
FSH115041,2018-Q4,Dresses,Relaxed,Off-Shoulder,Three-Quarter,Midi,Blue,Blue,Solid,Denim,Recycled,Mid-Range,2018,Q4,17416,182,6,1,26,0.36,422.54,1845,10.9,4.57,74,60.8,1
FSH115042,2022-Q1,Outerwear,Oversized,Off-Shoulder,Cap,Midi,Red,Orange,Solid,Satin,Organic,Mid-Range,2022,Q1,1379,2059,2,2,1201,0.98,444.78,56,15.8,3.81,52,58.9,1
FSH115043,2017-Q3,Outerwear,Relaxed,Square,Long,Knee-Length,Orange,Beige,Floral,Velvet,Conventional,Mid-Range,2017,Q3,480,93,5,1,2833,0.39,262.91,882,11.5,3.69,13,34.9,0
FSH115044,2016-Q2,Dresses,Relaxed,High-Neck,Cap,Maxi,Orange,Blue,Solid,Satin,Recycled,Mid-Range,2016,Q2,1743,643,1,1,352,0.13,474.52,9353,9.1,3.32,192,29.2,0
FSH115045,2015-Q3,Dresses,Structured,Scoop,Short,Mini,Green,Navy,Solid,Leather,Organic,Mid-Range,2015,Q3,34795,1845,2,2,208,0.33,451.49,25,5.8,3.92,9,40.4,0
FSH115046,2018-Q2,Footwear,Oversized,Off-Shoulder,Short,Mini,Brown,Pink,Abstract,Linen,Conventional,Mid-Range,2018,Q2,5522,937,1,4,130,0.54,448.55,47,18.2,5.0,189,51.8,1
FSH115047,2015-Q2,Dresses,Relaxed,Off-Shoulder,Bell,Mini,Brown,Beige,Solid,Cotton,Sustainable,Premium,2015,Q2,4371,46,3,5,1141,0.42,458.86,283,26.3,3.61,2,44.7,0
FSH115048,2022-Q4,Tops,Fitted,Square,Three-Quarter,Floor-Length,Blue,Blue,Polka Dot,Silk,Conventional,Mid-Range,2022,Q4,1012,1176,4,1,49,0.93,356.62,236,17.7,3.56,30,33.4,0
FSH115049,2022-Q3,Bottoms,Tailored,Crew,Cap,Cropped,Yellow,Pink,Solid,Wool,Conventional,Budget,2022,Q3,2021,1037,2,3,644,0.74,104.58,119,6.9,4.99,141,49.5,0
FSH115050,2017-Q3,Footwear,Fitted,V-Neck,Cap,Cropped,Purple,Navy,Solid,Denim,Organic,Premium,2017,Q3,2844,20074,1,2,581,0.86,71.14,98,8.7,4.0,142,37.4,0
FSH115051,2020-Q2,Footwear,Structured,Off-Shoulder,Short,Mini,Brown,Pink,Solid,Polyester,Recycled,Mid-Range,2020,Q2,1056,7643,3,1,23,0.97,404.02,466,9.6,3.69,924,48.7,0
FSH115052,2015-Q3,Outerwear,Fitted,V-Neck,Sleeveless,Maxi,Black,Orange,Solid,Silk,Conventional,Mid-Range,2015,Q3,11130,2390,7,2,579,0.76,114.06,1601,29.6,3.74,31,46.8,0
FSH115053,2022-Q3,Tops,Structured,High-Neck,Bell,Midi,Beige,Red,Solid,Satin,Conventional,Premium,2022,Q3,991,388,5,4,8,0.99,84.25,750,15.5,4.16,197,58.9,1
FSH115054,2023-Q1,Outerwear,Fitted,Off-Shoulder,Sleeveless,Midi,Navy,Brown,Floral,Silk,Conventional,Mid-Range,2023,Q1,5921,6937,4,0,153,0.43,437.15,1228,17.8,3.64,21,17.3,0
FSH115055,2020-Q4,Tops,Relaxed,Crew,Cap,Knee-Length,Pink,Grey,Solid,Velvet,Sustainable,Premium,2020,Q4,1940,3384,4,2,86,0.61,298.5,177,36.4,4.33,107,65.3,1
FSH115056,2015-Q1,Tops,Structured,Crew,Cap,Knee-Length,Grey,Yellow,Abstract,Linen,Organic,Budget,2015,Q1,16883,789,6,0,139,0.52,386.88,2281,18.8,4.53,208,40.0,0
FSH115057,2018-Q3,Bottoms,Relaxed,High-Neck,Long,Knee-Length,Blue,Orange,Solid,Knit,Sustainable,Luxury,2018,Q3,867,153,2,6,1030,0.35,285.5,2428,18.6,3.98,211,48.8,0
FSH115058,2024-Q1,Outerwear,Oversized,V-Neck,Short,Midi,Brown,White,Solid,Polyester,Conventional,Mid-Range,2024,Q1,4504,897,2,3,72,0.33,136.33,19,20.7,2.97,11,54.8,1
FSH115059,2021-Q3,Dresses,Fitted,Scoop,Sleeveless,Floor-Length,Black,Blue,Solid,Denim,Sustainable,Budget,2021,Q3,4928,514,2,2,85,0.33,284.99,132,10.7,4.37,83,45.4,0
FSH115060,2024-Q2,Dresses,Relaxed,High-Neck,Three-Quarter,Cropped,Black,Grey,Solid,Satin,Conventional,Mid-Range,2024,Q2,1330,519,5,0,427,0.66,221.39,259,30.0,3.89,15,32.6,0
FSH115061,2021-Q3,Footwear,Flowy,Scoop,Long,Cropped,Orange,White,Solid,Polyester,Conventional,Mid-Range,2021,Q3,11528,2748,0,3,205,0.92,110.43,339,27.1,4.55,45,53.1,1
FSH115062,2017-Q4,Footwear,Fitted,Crew,Sleeveless,Floor-Length,White,Black,Solid,Cotton,Conventional,Luxury,2017,Q4,15633,64055,5,4,8,0.54,190.12,5958,18.4,4.44,722,57.1,1
FSH115063,2015-Q3,Outerwear,Fitted,Crew,Short,Mini,Grey,Red,Striped,Cotton,Conventional,Luxury,2015,Q3,5891,942,3,1,821,0.22,368.16,337,19.5,3.48,17,30.4,0
FSH115064,2022-Q2,Bottoms,Relaxed,Off-Shoulder,Short,Knee-Length,Pink,Purple,Solid,Denim,Organic,Mid-Range,2022,Q2,1152,94,0,1,69,0.46,483.03,118,16.2,3.16,62,32.6,0
FSH115065,2022-Q4,Footwear,Fitted,Crew,Bell,Cropped,Navy,Brown,Solid,Silk,Conventional,Budget,2022,Q4,878,3590,3,0,15,0.74,86.38,63,19.4,4.31,2812,30.6,0
FSH115066,2020-Q3,Outerwear,Fitted,V-Neck,Short,Knee-Length,Brown,None,Solid,Denim,Conventional,Budget,2020,Q3,2052,733,1,2,2,0.11,419.89,127,9.4,3.94,67,34.1,0
FSH115067,2015-Q2,Bottoms,Relaxed,Crew,Sleeveless,Midi,Yellow,Brown,Abstract,Linen,Conventional,Budget,2015,Q2,1789,94,3,0,186,0.88,188.86,1333,32.3,4.29,238,21.6,0
FSH115068,2016-Q3,Tops,Fitted,Square,Short,Maxi,Navy,Green,Solid,Leather,Conventional,Budget,2016,Q3,1872,3075,1,3,71,0.4,340.03,631,29.9,3.52,24,43.6,0
FSH115069,2023-Q2,Dresses,Flowy,Off-Shoulder,Bell,Knee-Length,Beige,Purple,Floral,Silk,Recycled,Budget,2023,Q2,5384,2674,3,1,27,0.19,341.38,885,6.0,4.11,441,59.9,1
FSH115070,2022-Q4,Tops,Fitted,High-Neck,Three-Quarter,Mini,Navy,Grey,Floral,Denim,Conventional,Luxury,2022,Q4,864,4346,2,2,19,0.16,462.5,1111,40.0,3.76,46,28.0,0
FSH115071,2024-Q3,Tops,Flowy,Square,Bell,Maxi,Blue,Grey,Tie-Dye,Velvet,Conventional,Premium,2024,Q3,1655,415,3,1,7,0.42,488.1,129,11.9,3.25,19,37.6,0
FSH115072,2022-Q4,Tops,Flowy,Off-Shoulder,Short,Maxi,Brown,Blue,Solid,Linen,Upcycled,Mid-Range,2022,Q4,2982,3907,3,1,102,0.92,430.44,210,6.9,3.66,23,48.9,0
FSH115073,2018-Q2,Bottoms,Fitted,High-Neck,Long,Cropped,Red,Pink,Plaid,Knit,Conventional,Budget,2018,Q2,5045,23,3,1,160,0.46,89.07,1359,6.7,4.18,288,29.2,0
FSH115074,2015-Q3,Dresses,Fitted,Off-Shoulder,Bell,Maxi,White,None,Striped,Leather,Conventional,Mid-Range,2015,Q3,14824,3971,1,1,26,0.12,341.7,6702,4.5,4.03,535,29.7,0
FSH115075,2022-Q4,Footwear,Fitted,Crew,Three-Quarter,Mini,Navy,Orange,Striped,Denim,Organic,Mid-Range,2022,Q4,3123,977,5,0,112,0.93,152.4,742,11.4,4.39,226,59.0,1
FSH115076,2023-Q4,Dresses,Structured,Scoop,Long,Cropped,Brown,White,Animal Print,Leather,Conventional,Budget,2023,Q4,7691,3487,5,2,141,0.92,328.27,12361,6.2,4.1,527,53.8,1
FSH115077,2019-Q1,Bottoms,Structured,Square,Bell,Floor-Length,Purple,Blue,Solid,Knit,Conventional,Premium,2019,Q1,1557,3556,3,2,585,0.62,360.25,66,4.7,3.71,61,30.9,0
FSH115078,2015-Q3,Outerwear,Structured,V-Neck,Bell,Maxi,Pink,Multi,Abstract,Velvet,Recycled,Premium,2015,Q3,1511,3414,6,1,167,0.33,394.16,991,24.8,4.5,5,43.5,0
FSH115079,2017-Q2,Bottoms,Oversized,Scoop,Long,Maxi,White,Beige,Solid,Polyester,Conventional,Mid-Range,2017,Q2,1027,103774,3,4,188,0.87,475.76,353,31.0,3.6,539,57.4,1
FSH115080,2024-Q4,Tops,Fitted,V-Neck,Cap,Floor-Length,Blue,Navy,Striped,Silk,Conventional,Premium,2024,Q4,6804,4298,0,2,134,0.22,149.72,761,7.4,4.59,117,15.2,0
FSH115081,2019-Q2,Bottoms,Flowy,Crew,Cap,Mini,Green,White,Solid,Linen,Conventional,Luxury,2019,Q2,16652,62,6,3,179,0.23,321.22,57,2.2,4.27,13,35.3,0
FSH115082,2015-Q3,Footwear,Relaxed,Square,Short,Floor-Length,Purple,Multi,Striped,Silk,Recycled,Premium,2015,Q3,3330,40499,2,1,130,0.59,148.47,5610,20.9,4.06,13,46.5,0
FSH115083,2024-Q3,Accessories,Tailored,Off-Shoulder,Three-Quarter,Cropped,Navy,Brown,Solid,Velvet,Recycled,Mid-Range,2024,Q3,9229,84,3,1,93,0.34,74.19,738,11.7,4.2,189,50.5,0
FSH115084,2017-Q2,Outerwear,Relaxed,Off-Shoulder,Sleeveless,Cropped,Grey,Beige,Plaid,Wool,Sustainable,Budget,2017,Q2,2983,4655,3,4,59,0.52,430.67,23,17.0,3.89,51,57.6,1
FSH115085,2017-Q1,Footwear,Relaxed,High-Neck,Cap,Floor-Length,Blue,Yellow,Solid,Cotton,Sustainable,Mid-Range,2017,Q1,13796,6172,4,2,75,0.29,495.56,175,6.3,3.59,24,49.1,0
FSH115086,2017-Q3,Dresses,Tailored,Scoop,Three-Quarter,Maxi,Grey,Black,Striped,Polyester,Conventional,Premium,2017,Q3,1567,68,4,1,25,0.49,408.44,209,9.7,4.76,49,39.9,0
FSH115087,2023-Q1,Accessories,Structured,V-Neck,Cap,Floor-Length,Black,Multi,Floral,Silk,Conventional,Mid-Range,2023,Q1,9496,8906,3,3,328,0.83,366.41,2711,8.3,4.34,179,40.0,0
FSH115088,2023-Q4,Accessories,Structured,Off-Shoulder,Bell,Mini,Grey,None,Solid,Satin,Conventional,Budget,2023,Q4,686,934,4,1,639,0.76,352.93,3132,40.0,4.3,24,43.6,0
FSH115089,2021-Q2,Bottoms,Oversized,Crew,Three-Quarter,Floor-Length,Red,Grey,Floral,Cotton,Organic,Luxury,2021,Q2,2708,317,2,2,180,0.71,120.56,67,4.5,2.85,334,48.5,0
FSH115090,2021-Q3,Footwear,Tailored,Off-Shoulder,Short,Midi,Brown,White,Solid,Leather,Conventional,Luxury,2021,Q3,8878,944,3,1,176,0.9,381.14,416,6.6,4.22,89,36.8,0
FSH115091,2024-Q2,Bottoms,Tailored,High-Neck,Long,Mini,White,Multi,Tie-Dye,Cotton,Conventional,Mid-Range,2024,Q2,3619,1327,1,2,145,0.55,466.42,236,22.3,4.05,13,49.9,0
FSH115092,2020-Q2,Tops,Oversized,Square,Cap,Maxi,Navy,Beige,Striped,Denim,Organic,Mid-Range,2020,Q2,762,911,5,4,134,0.61,121.81,291,39.4,3.88,37,66.7,1
FSH115093,2021-Q2,Footwear,Relaxed,Off-Shoulder,Long,Maxi,Beige,None,Floral,Wool,Conventional,Premium,2021,Q2,2472,1216,5,5,54,0.72,178.65,1279,36.5,4.04,401,58.0,1
FSH115094,2020-Q2,Bottoms,Structured,Crew,Bell,Midi,Pink,Yellow,Geometric,Knit,Conventional,Premium,2020,Q2,4396,2983,2,0,473,0.8,296.36,247,22.7,4.16,873,25.3,0
FSH115095,2016-Q1,Bottoms,Tailored,Off-Shoulder,Long,Midi,Pink,Blue,Solid,Velvet,Conventional,Budget,2016,Q1,6953,27742,5,3,74,0.8,380.69,1158,23.5,4.45,52,50.3,0
FSH115096,2023-Q3,Outerwear,Structured,V-Neck,Sleeveless,Cropped,White,None,Solid,Silk,Conventional,Mid-Range,2023,Q3,16784,1562,6,0,316,0.84,245.32,278,28.7,3.9,33,45.5,0
FSH115097,2015-Q2,Footwear,Tailored,V-Neck,Sleeveless,Floor-Length,Purple,Red,Striped,Leather,Conventional,Mid-Range,2015,Q2,5938,6226,0,4,93,0.88,239.13,118,7.0,3.62,8,39.7,0
